genotype,day,date,temp,food,pheromone,neuron,cell.ID,ID,area,mean,mode,min,max,IntDen,Median,RawIntDen,notes,exp_time,rescaledASI,medianASI,medianASJ,rescaledASJ
N2,9,12_1_16,27,OP50,0,ASJ,1698,daf28GFP_WT_27-08.czi:z:7/16 - daf28GFP_WT_27-08.czi #1,1.174,555.554,576,471,624,652.202,561,62222,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1699,daf28GFP_WT_27-08.czi:z:14/16 - daf28GFP_WT_27-08.czi #1,0.755,891.694,909,807,977,672.956,900,64202,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1700,daf28GFP_WT_27-07.czi:z:6/15 - daf28GFP_WT_27-07.czi #1,0.86,370.671,365,352,393,318.596,371,30395,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1701,daf28GFP_WT_27-07.czi:z:10/15 - daf28GFP_WT_27-07.czi #1,0.472,405.444,391,380,431,191.242,405,18245,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1702,daf28GFP_WT_27-07.czi:z:4/15 - daf28GFP_WT_27-07.czi #1,0.629,763.867,763,709,802,480.405,764,45832,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1703,daf28GFP_WT_27-07.czi:z:12/15 - daf28GFP_WT_27-07.czi #1,1.782,775.576,785,609,853,1382.012,786,131848,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1704,daf28GFP_WT_27-06.czi:z:16/20 - daf28GFP_WT_27-06.czi #1,0.912,1525.954,1516,1430,1600,1391.551,1535,132758,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1705,daf28GFP_WT_27-06.czi:z:9/20 - daf28GFP_WT_27-06.czi #1,0.566,1635.611,1543,1511,1758,925.789,1637,88323,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1706,daf28GFP_WT_27-06.czi:z:18/20 - daf28GFP_WT_27-06.czi #1,0.44,1013.571,995,952,1072,446.213,1011,42570,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1707,daf28GFP_WT_27-06.czi:z:9/20 - daf28GFP_WT_27-06.czi #1,0.388,1676.378,1669,1610,1740,650.148,1673,62026,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1708,daf28GFP_WT_27-05.czi:z:7/16 - daf28GFP_WT_27-05.czi #1,0.629,875.633,880,829,915,550.696,878,52538,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1709,daf28GFP_WT_27-05.czi:z:5/16 - daf28GFP_WT_27-05.czi #1,0.88,818.595,816,720,867,720.754,825,68762,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1710,daf28GFP_WT_27-05.czi:z:13/16 - daf28GFP_WT_27-05.czi #1,0.765,971.699,975,911,1016,743.52,975,70934,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1711,daf28GFP_WT_27-05.czi:z:5/16 - daf28GFP_WT_27-05.czi #1,0.618,753.085,748,690,800,465.73,754,44432,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1712,daf28GFP_WT_27-04.czi:z:7/17 - daf28GFP_WT_27-04.czi #1,0.577,667.2,682,626,702,384.642,670,36696,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1713,daf28GFP_WT_27-04.czi:z:14/17 - daf28GFP_WT_27-04.czi #1,0.996,793.189,747,692,888,789.84,787,75353,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1714,daf28GFP_WT_27-04.czi:z:5/17 - daf28GFP_WT_27-04.czi #1,1.006,1218,1213,1126,1287,1225.623,1222,116928,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1715,daf28GFP_WT_27-04.czi:z:13/17 - daf28GFP_WT_27-04.czi #1,0.87,1061.843,1081,940,1144,923.798,1072,88133,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1716,daf28GFP_WT_27-03.czi:z:10/18 - daf28GFP_WT_27-03.czi #1,0.87,524.699,524,480,556,456.485,524,43550,,,,,,
N2,9,12_1_16,27,OP50,0,ASI,1717,daf28GFP_WT_27-03.czi:z:12/18 - daf28GFP_WT_27-03.czi #1,0.839,515.862,517,477,562,432.576,516,41269,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1718,daf28GFP_WT_27-03.czi:z:16/18 - daf28GFP_WT_27-03.czi #1,0.744,531.225,521,506,562,395.344,530,37717,,,,,,
N2,9,12_1_16,27,OP50,0,ASJ,1719,daf28GFP_WT_27-03.czi:z:5/18 - daf28GFP_WT_27-03.czi #1,1.08,1307.544,1334,1193,1391,1411.665,1313,134677,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1720,daf28GFP_ft7_27-02.czi:z:7/18 - daf28GFP_ft7_27-02.czi #1,1.09,439.798,447,385,485,479.43,442,45739,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1721,daf28GFP_ft7_27-02.czi:z:9/18 - daf28GFP_ft7_27-02.czi #1,1.08,623.301,643,581,678,672.935,624,64200,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1722,daf28GFP_ft7_27-02.czi:z:4/18 - daf28GFP_ft7_27-02.czi #1,1.593,599.276,624,515,660,954.793,605,91090,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1723,daf28GFP_ft7_27-02.czi:z:13/18 - daf28GFP_ft7_27-02.czi #1,0.629,493.8,492,466,521,310.557,494,29628,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1724,daf28GFP_ft7_27.czi:z:5/13 - daf28GFP_ft7_27.czi #1,0.482,659.761,657,619,700,318.114,662,30349,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1725,daf28GFP_ft7_27.czi:z:6/13 - daf28GFP_ft7_27.czi #1,0.409,527.385,515,508,557,215.591,527,20568,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1726,daf28GFP_ft7_27.czi:z:5/13 - daf28GFP_ft7_27.czi #1,0.618,509.712,506,477,533,315.221,510,30073,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1727,daf28GFP_ft7_27.czi:z:11/13 - daf28GFP_ft7_27.czi #1,0.786,538.04,535,506,569,422.974,538,40353,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1728,daf28GFP_ft7_27-10.czi:z:6/13 - daf28GFP_ft7_27-10.czi #1,0.849,635.099,624,553,676,539.218,640,51443,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1729,daf28GFP_ft7_27-10.czi:z:5/13 - daf28GFP_ft7_27-10.czi #1,0.629,490.9,496,452,525,308.733,495,29454,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1730,daf28GFP_ft7_27-10.czi:z:6/13 - daf28GFP_ft7_27-10.czi #1,0.86,574.976,567,522,635,494.199,570,47148,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1731,daf28GFP_ft7_27-10.czi:z:10/13 - daf28GFP_ft7_27-10.czi #1,1.163,822.973,835,652,892,957.518,837,91350,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1732,daf28GFP_ft7_27-09.czi:z:5/13 - daf28GFP_ft7_27-09.czi #1,0.545,447.404,422,409,486,243.86,444,23265,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1733,daf28GFP_ft7_27-09.czi:z:5/13 - daf28GFP_ft7_27-09.czi #1,0.797,705.895,684,591,772,562.331,720,53648,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1734,daf28GFP_ft7_27-09.czi:z:7/13 - daf28GFP_ft7_27-09.czi #1,0.618,703.881,687,576,806,435.301,701,41529,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1735,daf28GFP_ft7_27-09.czi:z:6/13 - daf28GFP_ft7_27-09.czi #1,0.734,647.929,624,604,704,475.405,646,45355,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1736,daf28GFP_ft7_27-08.czi:z:6/15 - daf28GFP_ft7_27-08.czi #1,1.247,913.639,890,834,975,1139.619,916,108723,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1737,daf28GFP_ft7_27-08.czi:z:8/15 - daf28GFP_ft7_27-08.czi #1,1.153,949.645,969,849,1029,1094.946,959,104461,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1738,daf28GFP_ft7_27-08.czi:z:4/15 - daf28GFP_ft7_27-08.czi #1,0.734,663.4,677,613,714,486.757,663,46438,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1739,daf28GFP_ft7_27-08.czi:z:10/15 - daf28GFP_ft7_27-08.czi #1,1.331,573.787,603,493,634,763.824,582,72871,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1740,daf28GFP_ft7_27-07.czi:z:7/10 - daf28GFP_ft7_27-07.czi #1,0.639,609.393,572,549,669,389.642,613,37173,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1741,daf28GFP_ft7_27-07.czi:z:4/10 - daf28GFP_ft7_27-07.czi #1,1.258,464.975,445,392,509,584.856,471,55797,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1742,daf28GFP_ft7_27-07.czi:z:8/10 - daf28GFP_ft7_27-07.czi #1,0.765,739,729,705,778,565.465,738,53947,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1743,daf28GFP_ft7_27-07.czi:z:1/10 - daf28GFP_ft7_27-07.czi #1,0.681,436.508,444,393,472,297.402,440,28373,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1744,daf28GFP_ft7_27-06.czi:z:12/16 - daf28GFP_ft7_27-06.czi #1,0.618,610.814,595,547,673,377.745,615,36038,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1745,daf28GFP_ft7_27-06.czi:z:8/16 - daf28GFP_ft7_27-06.czi #1,0.325,499.226,502,483,520,162.217,500,15476,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1746,daf28GFP_ft7_27-06.czi:z:14/16 - daf28GFP_ft7_27-06.czi #1,0.86,606.866,600,571,640,521.609,607,49763,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1747,daf28GFP_ft7_27-06.czi:z:6/16 - daf28GFP_ft7_27-06.czi #1,0.66,637.476,631,597,678,420.962,639,40161,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1748,daf28GFP_ft7_27-05.czi:z:6/13 - daf28GFP_ft7_27-05.czi #1,0.776,1233.959,1249,1070,1333,957.13,1249,91313,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1749,daf28GFP_ft7_27-05.czi:z:11/13 - daf28GFP_ft7_27-05.czi #1,1.195,1093.404,1039,985,1160,1306.543,1097,124648,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1750,daf28GFP_ft7_27-05.czi:z:4/13 - daf28GFP_ft7_27-05.czi #1,0.283,1124.778,1128,1037,1170,318.324,1129,30369,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1751,daf28GFP_ft7_27-05.czi:z:10/13 - daf28GFP_ft7_27-05.czi #1,0.461,946.977,904,879,1021,436.748,947,41667,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1752,daf28GFP_ft7_27-04.czi:z:7/15 - daf28GFP_ft7_27-04.czi #1,0.954,428.571,428,359,464,408.793,431,39000,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1753,daf28GFP_ft7_27-04.czi:z:6/15 - daf28GFP_ft7_27-04.czi #1,1.205,387.435,402,347,415,467.019,389,44555,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1754,daf28GFP_ft7_27-04.czi:z:6/15 - daf28GFP_ft7_27-04.czi #1,0.283,503.481,491,479,536,142.49,504,13594,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1755,daf28GFP_ft7_27-04.czi:z:14/15 - daf28GFP_ft7_27-04.czi #1,0.891,405.847,401,383,425,361.593,406,34497,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1756,daf28GFP_ft7_27-03.czi:z:7/15 - daf28GFP_ft7_27-03.czi #1,0.597,789,798,737,838,471.401,794,44973,,,,,,
ft7,9,12_1_16,27,OP50,0,ASI,1757,daf28GFP_ft7_27-03.czi:z:6/15 - daf28GFP_ft7_27-03.czi #1,0.587,616.857,618,576,651,362.085,619,34544,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1758,daf28GFP_ft7_27-03.czi:z:5/15 - daf28GFP_ft7_27-03.czi #1,0.797,827.303,816,767,883,659.047,830,62875,,,,,,
ft7,9,12_1_16,27,OP50,0,ASJ,1759,daf28GFP_ft7_27-03.czi:z:14/15 - daf28GFP_ft7_27-03.czi #1,0.702,576.493,589,529,613,404.862,579,38625,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1760,daf28GFP_N2_20-02.czi:z:8/20 - daf28GFP_N2_20-02.czi #1,1.363,1784.323,1817,1363,2000,2431.393,1816,231962,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1761,daf28GFP_N2_20-02.czi:z:14/20 - daf28GFP_N2_20-02.czi #1,0.765,1523.658,1586,1336,1630,1165.866,1528,111227,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1762,daf28GFP_N2_20-02.czi:z:14/20 - daf28GFP_N2_20-02.czi #1,0.88,1918.095,1935,1738,2027,1688.837,1929,161120,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1763,daf28GFP_N2_20-02.czi:z:7/20 - daf28GFP_N2_20-02.czi #1,0.901,2515.733,2452,2241,2675,2267.782,2541,216353,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1764,daf28GFP_N2_20.czi:z:12/20 - daf28GFP_N2_20.czi #1,1.006,3564.24,3106,3106,3811,3586.546,3593,342167,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1765,daf28GFP_N2_20.czi:z:9/20 - daf28GFP_N2_20.czi #1,0.744,2994.69,3063,2763,3190,2228.684,3023,212623,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1766,daf28GFP_N2_20.czi:z:8/20 - daf28GFP_N2_20.czi #1,1.31,3021.52,2830,2508,3296,3958.893,3056,377690,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1767,daf28GFP_N2_20.czi:z:15/20 - daf28GFP_N2_20.czi #1,0.514,2012.714,2010,1891,2087,1033.752,2015,98623,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1768,daf28GFP_N2_20-12.czi:z:14/20 - daf28GFP_N2_20-12.czi #1,0.849,1853.63,1780,1741,1939,1573.788,1858,150144,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1769,daf28GFP_N2_20-12.czi:z:9/20 - daf28GFP_N2_20-12.czi #1,0.629,3439.533,3284,3224,3666,2163.162,3453,206372,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1770,daf28GFP_N2_20-12.czi:z:8/20 - daf28GFP_N2_20-12.czi #1,0.88,2042.905,2027,1875,2159,1798.729,2044,171604,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1771,daf28GFP_N2_20-12.czi:z:15/20 - daf28GFP_N2_20-12.czi #1,0.587,1586.304,1541,1447,1667,931.135,1601,88833,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1772,daf28GFP_N2_20-11.czi:z:14/19 - daf28GFP_N2_20-11.czi #1,0.482,2606.435,2654,2396,2786,1256.733,2632,119896,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1773,daf28GFP_N2_20-11.czi:z:12/19 - daf28GFP_N2_20-11.czi #1,0.43,3364.244,3320,3155,3508,1445.805,3381,137934,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1774,daf28GFP_N2_20-11.czi:z:15/19 - daf28GFP_N2_20-11.czi #1,0.493,2668.915,2672,2461,2799,1314.834,2676,125439,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1775,daf28GFP_N2_20-11.czi:z:8/19 - daf28GFP_N2_20-11.czi #1,1.027,2864.694,2912,2506,3057,2942.677,2903,280740,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1776,daf28GFP_N2_20-10.czi:z:12/19 - daf28GFP_N2_20-10.czi #1,0.65,3618.161,3469,3434,3803,2351.354,3623,224326,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1777,daf28GFP_N2_20-10.czi:z:9/19 - daf28GFP_N2_20-10.czi #1,0.985,3047.266,3040,2873,3227,3002.455,3049,286443,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1778,daf28GFP_N2_20-10.czi:z:17/19 - daf28GFP_N2_20-10.czi #1,0.87,905.446,885,840,947,787.733,906,75152,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1779,daf28GFP_N2_20-10.czi:z:6/19 - daf28GFP_N2_20-10.czi #1,0.713,1533.044,1574,1449,1603,1092.702,1537,104247,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1780,daf28GFP_N2_20-09.czi:z:9/21 - daf28GFP_N2_20-09.czi #1,0.472,3001.244,2972,2825,3138,1415.638,2982,135056,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1781,daf28GFP_N2_20-09.czi:z:9/21 - daf28GFP_N2_20-09.czi #1,0.377,2327.056,2274,2256,2406,878.107,2331,83774,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1782,daf28GFP_N2_20-09.czi:z:17/21 - daf28GFP_N2_20-09.czi #1,0.577,1932.145,2045,1668,2098,1113.886,1946,106268,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1783,daf28GFP_N2_20-09.czi:z:13/21 - daf28GFP_N2_20-09.czi #1,0.472,1821.467,1815,1695,1921,859.156,1825,81966,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1784,daf28GFP_N2_20-08.czi:z:12/17 - daf28GFP_N2_20-08.czi #1,1.163,1178.27,1182,1066,1251,1370.901,1182,130788,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1785,daf28GFP_N2_20-08.czi:z:8/17 - daf28GFP_N2_20-08.czi #1,0.639,1496.131,1484,1403,1566,956.616,1498,91264,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1786,daf28GFP_N2_20-08.czi:z:11/17 - daf28GFP_N2_20-08.czi #1,0.922,1280.148,1321,1186,1356,1180.813,1287,112653,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1787,daf28GFP_N2_20-08.czi:z:11/17 - daf28GFP_N2_20-08.czi #1,0.398,1122.237,1130,1074,1169,446.999,1124,42645,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1788,daf28GFP_N2_20-07.czi:z:11/18 - daf28GFP_N2_20-07.czi #1,0.88,2934.012,2973,2613,3124,2583.328,2959,246457,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1789,daf28GFP_N2_20-07.czi:z:7/18 - daf28GFP_N2_20-07.czi #1,0.566,2032.037,2002,1799,2184,1150.174,2057,109730,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1790,daf28GFP_N2_20-07.czi:z:6/18 - daf28GFP_N2_20-07.czi #1,0.304,2234.655,2230,2186,2285,679.277,2230,64805,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1791,daf28GFP_N2_20-07.czi:z:13/18 - daf28GFP_N2_20-07.czi #1,0.493,2083.34,2035,1955,2142,1026.352,2089,97917,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1792,daf28GFP_N2_20-06.czi:z:9/18 - daf28GFP_N2_20-06.czi #1,1.782,3849.671,4095,3254,4095,6859.79,3896,654444,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1793,daf28GFP_N2_20-06.czi:z:8/18 - daf28GFP_N2_20-06.czi #1,0.933,2472.787,2570,2208,2693,2306.827,2489,220078,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1794,daf28GFP_N2_20-06.czi:z:7/18 - daf28GFP_N2_20-06.czi #1,0.367,3048.857,3011,2923,3200,1118.519,3024,106710,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1795,daf28GFP_N2_20-06.czi:z:13/18 - daf28GFP_N2_20-06.czi #1,0.472,1644.378,1615,1567,1717,775.626,1644,73997,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1796,daf28GFP_N2_20-05.czi:z:11/18 - daf28GFP_N2_20-05.czi #1,0.996,3044.674,2894,2878,3221,3031.815,3052,289244,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1797,daf28GFP_N2_20-05.czi:z:8/18 - daf28GFP_N2_20-05.czi #1,0.88,2490.107,2626,2137,2716,2192.48,2527,209169,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1798,daf28GFP_N2_20-05.czi:z:14/18 - daf28GFP_N2_20-05.czi #1,0.765,1256.795,1242,1215,1312,961.669,1257,91746,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1799,daf28GFP_N2_20-05.czi:z:6/18 - daf28GFP_N2_20-05.czi #1,1.006,1670.01,1706,1435,1785,1680.462,1686,160321,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1800,daf28GFP_N2_20-04.czi:z:8/18 - daf28GFP_N2_20-04.czi #1,1.059,2589.554,2615,2449,2706,2741.478,2603,261545,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1801,daf28GFP_N2_20-04.czi:z:15/18 - daf28GFP_N2_20-04.czi #1,1.163,2030.64,1983,1891,2138,2362.622,2036,225401,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1802,daf28GFP_N2_20-04.czi:z:15/18 - daf28GFP_N2_20-04.czi #1,0.88,1427.417,1514,1166,1559,1256.806,1460,119903,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1803,daf28GFP_N2_20-04.czi:z:8/18 - daf28GFP_N2_20-04.czi #1,0.545,2165.981,2192,2002,2272,1180.582,2192,112631,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1804,daf28GFP_N2_20-03.czi:z:13/22 - daf28GFP_N2_20-03.czi #1,1.226,2499.94,2582,2262,2756,3065.871,2502,292493,,,,,,
N2,10,12_6_16,20,OP50,0,ASI,1805,daf28GFP_N2_20-03.czi:z:11/22 - daf28GFP_N2_20-03.czi #1,0.912,2248.77,2146,1756,2427,2050.702,2280,195643,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1806,daf28GFP_N2_20-03.czi:z:7/22 - daf28GFP_N2_20-03.czi #1,0.21,1914.1,1646,1646,1980,401.267,1931,38282,,,,,,
N2,10,12_6_16,20,OP50,0,ASJ,1807,daf28GFP_N2_20-03.czi:z:17/22 - daf28GFP_N2_20-03.czi #1,0.115,1954.455,1815,1815,2012,225.349,1954,21499,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1808,daf28GFP_N2_25-02.czi:z:15/22 - daf28GFP_N2_25-02.czi #1,0.545,2009.058,2012,1883,2133,1095.05,2012,104471,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1809,daf28GFP_N2_25-02.czi:z:9/22 - daf28GFP_N2_25-02.czi #1,1.467,2520.643,2528,2391,2607,3698.943,2528,352890,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1810,daf28GFP_N2_25-02.czi:z:6/22 - daf28GFP_N2_25-02.czi #1,0.954,1518.967,1568,1365,1618,1448.865,1532,138226,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1811,daf28GFP_N2_25-02.czi:z:20/22 - daf28GFP_N2_25-02.czi #1,0.996,797.368,800,727,849,794.001,800,75750,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1812,daf28GFP_N2_25.czi:z:13/18 - daf28GFP_N2_25.czi #1,0.43,2673.854,2687,2485,2812,1149.105,2687,109628,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1813,daf28GFP_N2_25.czi:z:7/18 - daf28GFP_N2_25.czi #1,0.461,2708.364,2699,2489,2821,1249.102,2721,119168,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1814,daf28GFP_N2_25.czi:z:14/18 - daf28GFP_N2_25.czi #1,0.577,1477.709,1526,1403,1552,851.903,1488,81274,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1815,daf28GFP_N2_25.czi:z:4/18 - daf28GFP_N2_25.czi #1,0.535,1753.157,1742,1675,1825,937.194,1745,89411,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1816,daf28GFP_N2_25-11.czi:z:9/19 - daf28GFP_N2_25-11.czi #1,0.409,2486.667,2440,2371,2580,1016.531,2482,96980,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1817,daf28GFP_N2_25-11.czi:z:16/19 - daf28GFP_N2_25-11.czi #1,0.556,1696.868,1738,1503,1795,942.676,1724,89934,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1818,daf28GFP_N2_25-11.czi:z:15/19 - daf28GFP_N2_25-11.czi #1,0.44,951.31,949,863,991,418.803,955,39955,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1819,daf28GFP_N2_25-11.czi:z:9/19 - daf28GFP_N2_25-11.czi #1,0.283,1145.259,1204,1047,1224,324.12,1138,30922,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1820,daf28GFP_N2_25-10.czi:z:9/16 - daf28GFP_N2_25-10.czi #1,0.597,4095,4095,4095,4095,2446.623,4095,233415,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1821,daf28GFP_N2_25-10.czi:z:12/16 - daf28GFP_N2_25-10.czi #1,1.3,4077.532,4095,3525,4095,5299.775,4095,505614,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1822,daf28GFP_N2_25-10.czi:z:7/16 - daf28GFP_N2_25-10.czi #1,0.629,3044.517,2819,2774,3290,1914.732,3063,182671,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1823,daf28GFP_N2_25-10.czi:z:14/16 - daf28GFP_N2_25-10.czi #1,0.839,2060.787,2051,1828,2329,1728.071,2055,164863,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1824,daf28GFP_N2_25-09.czi:z:12/17 - daf28GFP_N2_25-09.czi #1,1.74,4082.807,4095,3584,4095,7104.038,4095,677746,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1825,daf28GFP_N2_25-09.czi:z:9/17 - daf28GFP_N2_25-09.czi #1,0.734,4095,4095,4095,4095,3004.625,4095,286650,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1826,daf28GFP_N2_25-09.czi:z:13/17 - daf28GFP_N2_25-09.czi #1,0.943,1952.122,1931,1868,2054,1841.568,1953,175691,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1827,daf28GFP_N2_25-09.czi:z:8/17 - daf28GFP_N2_25-09.czi #1,0.639,2730.098,2716,2613,2842,1745.607,2740,166536,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1828,daf28GFP_N2_25-08.czi:z:13/16 - daf28GFP_N2_25-08.czi #1,1.09,2494.981,2398,2208,2709,2719.812,2509,259478,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1829,daf28GFP_N2_25-08.czi:z:7/16 - daf28GFP_N2_25-08.czi #1,0.88,3006.917,2863,2805,3191,2647.519,3009,252581,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1830,daf28GFP_N2_25-08.czi:z:6/16 - daf28GFP_N2_25-08.czi #1,0.629,1758.567,1738,1647,1833,1105.983,1768,105514,,,,,,
N2,10,12_6_16,25,OP50,0,ASJ,1831,daf28GFP_N2_25-08.czi:z:13/16 - daf28GFP_N2_25-08.czi #1,1.048,1352.69,1394,1199,1459,1417.871,1368,135269,,,,,,
N2,10,12_6_16,25,OP50,0,ASI,1832,daf28GFP_N2_25-07.czi:z:18/25 - daf28GFP_N2_25-07.czi #1,0.66,2351.349,2231,2127,2588,1552.73,2362,148135,,,,,,
